ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
5.0,1970-01-01T00:00:05+05:30,0.0,53.33,d6,1970-01-01 00:00:05+05:30,17.833519778578985,-0.014912607152573509,0,,normal,0,,normal,normal,0,0,0,0,0,0
6.0,1970-01-01T00:00:06+05:30,0.0,53.33,d6,1970-01-01 00:00:06+05:30,15.384298248268426,-0.014914735777418937,0,,normal,0,,normal,normal,0,0,0,0,0,0
7.0,1970-01-01T00:00:07+05:30,0.01595,53.33,d6,1970-01-01 00:00:07+05:30,14.621527480212302,-0.014915398703490814,0,,normal,0,,normal,normal,0,0,0,0,0,0
8.0,1970-01-01T00:00:08+05:30,0.01095,55.56,d6,1970-01-01 00:00:08+05:30,13.96038673204767,-0.014915973302646282,0,,normal,0,,normal,normal,0,0,0,0,0,0
9.0,1970-01-01T00:00:09+05:30,0.0,53.33,d6,1970-01-01 00:00:09+05:30,14.713027004906394,-0.014915319181014308,0,,normal,0,,normal,normal,0,0,0,0,0,0
10.0,1970-01-01T00:00:10+05:30,0.01495,53.33,d6,1970-01-01 00:00:10+05:30,13.182489210122975,-0.014916649375419559,0,,normal,0,,normal,normal,0,0,0,0,0,0
11.0,1970-01-01T00:00:11+05:30,0.02595,53.33,d6,1970-01-01 00:00:11+05:30,12.620257217074597,-0.014917138012716956,0,,normal,0,,normal,normal,0,0,0,0,0,0
12.0,1970-01-01T00:00:12+05:30,0.0,53.33,d6,1970-01-01 00:00:12+05:30,14.436516905958568,-0.014915559496665358,0,,normal,0,,normal,normal,0,0,0,0,0,0
13.0,1970-01-01T00:00:13+05:30,0.0,53.33,d6,1970-01-01 00:00:13+05:30,13.02199812093427,-0.014916788858645428,0,,normal,0,,normal,normal,0,0,0,0,0,0
14.0,1970-01-01T00:00:14+05:30,0.0,53.33,d6,1970-01-01 00:00:14+05:30,12.795487519760375,-0.014916985719602038,0,,normal,0,,normal,normal,0,0,0,0,0,0
