ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
5.0,1970-01-01T00:00:05+05:30,0.0,49.44,d4,1970-01-01 00:00:05+05:30,45.749712696187665,-0.014888345116208573,1,Rapid current change: 0.768A/sample,medium,1,Low temp: 49.44°C; Rapid temp change: 13.34°C/sample,medium,medium,0,0,1,0,1,0
6.0,1970-01-01T00:00:06+05:30,0.0,53.33,d4,1970-01-01 00:00:06+05:30,22.78080018923612,-0.014908307458213851,0,,normal,0,,normal,normal,0,0,0,0,0,0
7.0,1970-01-01T00:00:07+05:30,0.0,49.44,d4,1970-01-01 00:00:07+05:30,24.910865700870115,-0.014906456212699986,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
8.0,1970-01-01T00:00:08+05:30,0.0,53.33,d4,1970-01-01 00:00:08+05:30,18.971844892733127,-0.014911617831236023,0,,normal,0,,normal,normal,0,0,0,0,0,0
9.0,1970-01-01T00:00:09+05:30,0.0,53.33,d4,1970-01-01 00:00:09+05:30,15.025372615054568,-0.01491504772062663,0,,normal,0,,normal,normal,0,0,0,0,0,0
10.0,1970-01-01T00:00:10+05:30,0.0,53.33,d4,1970-01-01 00:00:10+05:30,14.983348164716107,-0.014915084244186465,0,,normal,0,,normal,normal,0,0,0,0,0,0
11.0,1970-01-01T00:00:11+05:30,0.0,53.33,d4,1970-01-01 00:00:11+05:30,14.776938937942745,-0.014915263634985947,0,,normal,0,,normal,normal,0,0,0,0,0,0
12.0,1970-01-01T00:00:12+05:30,0.0,53.33,d4,1970-01-01 00:00:12+05:30,14.426314782734089,-0.01491556836335737,0,,normal,0,,normal,normal,0,0,0,0,0,0
13.0,1970-01-01T00:00:13+05:30,0.0,53.33,d4,1970-01-01 00:00:13+05:30,14.070297382329871,-0.014915877779012316,0,,normal,0,,normal,normal,0,0,0,0,0,0
14.0,1970-01-01T00:00:14+05:30,0.0,53.33,d4,1970-01-01 00:00:14+05:30,12.614638982175052,-0.01491714289553962,0,,normal,0,,normal,normal,0,0,0,0,0,0
15.0,1970-01-01T00:00:15+05:30,0.0,53.33,d4,1970-01-01 00:00:15+05:30,12.614638982175052,-0.01491714289553962,0,,normal,0,,normal,normal,0,0,0,0,0,0
16.0,1970-01-01T00:00:16+05:30,0.0,53.33,d4,1970-01-01 00:00:16+05:30,12.614638982175052,-0.01491714289553962,0,,normal,0,,normal,normal,0,0,0,0,0,0
17.0,1970-01-01T00:00:17+05:30,0.04245,53.33,d4,1970-01-01 00:00:17+05:30,12.179292788827267,-0.014917521256056237,0,,normal,0,,normal,normal,0,0,0,0,0,0
18.0,1970-01-01T00:00:18+05:30,0.0,53.33,d4,1970-01-01 00:00:18+05:30,14.071063037908095,-0.014915877113579046,0,,normal,0,,normal,normal,0,0,0,0,0,0
19.0,1970-01-01T00:00:19+05:30,0.0,53.33,d4,1970-01-01 00:00:19+05:30,12.853553170262945,-0.014916935254593141,0,,normal,0,,normal,normal,0,0,0,0,0,0
