"ts","current","datetime","temperature"
"1758797612","0.03305","2025-09-25T16:23:32+05:30","65"
"1759754670","0.5889","2025-10-06T18:14:30+05:30","60.56"
"1759927926","0.55195","2025-10-08T18:22:06+05:30","53.33"
"1759928078","0.44095","2025-10-08T18:24:38+05:30","53.33"
"1759928246","0.97195","2025-10-08T18:27:26+05:30","63.33"
"1759927717","0.52895","2025-10-08T18:18:37+05:30","60"
"1759754623","0.3389","2025-10-06T18:13:43+05:30","61.11"
"1759230961","0.6174","2025-09-30T16:46:01+05:30","53.33"
"1759754556","0.7719","2025-10-06T18:12:36+05:30","53.33"
"1759755098","0.4059","2025-10-06T18:21:38+05:30","61.67"
"1759231176","0.6684","2025-09-30T16:49:36+05:30","64.44"
"1759494877","0.8319","2025-10-03T18:04:37+05:30","53.33"
"1759928073","0.65595","2025-10-08T18:24:33+05:30","61.67"
"1759230831","0.3264","2025-09-30T16:43:51+05:30","53.33"
"1758800942","0.1622","2025-09-25T11:49:02+05:30","53.33"
"1759754859","0.3339","2025-10-06T18:17:39+05:30","53.33"
"1758797432","0.01105","2025-09-25T16:20:32+05:30","53.33"
"1759230901","0.3494","2025-09-30T16:45:01+05:30","53.33"
"1759927940","0.85395","2025-10-08T18:22:20+05:30","53.33"
"1759928259","0.84695","2025-10-08T18:27:39+05:30","53.33"
"1759927987","0.41295","2025-10-08T18:23:07+05:30","61.67"
"1759928116","0.55795","2025-10-08T18:25:16+05:30","53.33"
"1759494841","0.5479","2025-10-03T18:04:01+05:30","53.33"
"1758796906","0.01305","2025-09-25T16:11:46+05:30","60.56"
"1759754584","0.4129","2025-10-06T18:13:04+05:30","60.56"
"1759494676","0.8059","2025-10-03T18:01:16+05:30","53.33"
"1759755118","0.3739","2025-10-06T18:21:58+05:30","62.22"
"1758797651","0.14105","2025-09-25T16:24:11+05:30","53.33"
"1759927854","0.89595","2025-10-08T18:20:54+05:30","53.33"
"1759231155","0.3034","2025-09-30T16:49:15+05:30","63.89"
"1759754509","0.4339","2025-10-06T18:11:49+05:30","53.33"
"1758797314","0.03605","2025-09-25T16:18:34+05:30","53.33"
"1759928249","0.50295","2025-10-08T18:27:29+05:30","61.67"
"1759754442","0.4219","2025-10-06T18:10:42+05:30","58.89"
"1758797368","'-0.09595","2025-09-25T16:19:28+05:30","53.33"
"1759494428","0.7559","2025-10-03T17:57:08+05:30","53.33"
"1759494785","0.5079","2025-10-03T18:03:05+05:30","53.33"
"1758796900","0.13905","2025-09-25T16:11:40+05:30","61.11"
"1758796933","0.10105","2025-09-25T16:12:13+05:30","60.56"
"1759927803","0.56495","2025-10-08T18:20:03+05:30","53.33"
"1759231052","0.3334","2025-09-30T16:47:32+05:30","63.33"
"1759754628","0.3709","2025-10-06T18:13:48+05:30","61.11"
"1758797748","0.05405","2025-09-25T16:25:48+05:30","65"
"1759928022","0.83695","2025-10-08T18:23:42+05:30","53.33"
"1758797735","0.19205","2025-09-25T16:25:35+05:30","53.33"
"1758797313","0.02905","2025-09-25T16:18:33+05:30","53.33"
"1758797406","0.05705","2025-09-25T16:20:06+05:30","53.33"
"1759494731","1.0159","2025-10-03T18:02:11+05:30","68.33"
"1759231106","0.3954","2025-09-30T16:48:26+05:30","53.33"
"1759928067","0.55295","2025-10-08T18:24:27+05:30","53.33"
"1758797695","0.06705","2025-09-25T16:24:55+05:30","53.33"
"1759927844","0.75095","2025-10-08T18:20:44+05:30","61.11"
"1759754537","0.3669","2025-10-06T18:12:17+05:30","53.33"
"1758796970","0.00605","2025-09-25T16:12:50+05:30","53.33"
"1759754467","0.3469","2025-10-06T18:11:07+05:30","60"
"1759928033","0.84195","2025-10-08T18:23:53+05:30","62.22"
"1758796956","0.05805","2025-09-25T16:12:36+05:30","61.11"
"1758797278","0.01405","2025-09-25T16:17:58+05:30","53.33"
"1759928264","0.85095","2025-10-08T18:27:44+05:30","53.33"
"1758797585","0.04905","2025-09-25T16:23:05+05:30","53.33"
"1759928215","0.68595","2025-10-08T18:26:55+05:30","53.33"
"1759231056","0.2384","2025-09-30T16:47:36+05:30","53.33"
"1759494607","0.8929","2025-10-03T18:00:07+05:30","66.11"
"1758797259","0.04105","2025-09-25T16:17:39+05:30","53.33"
"1759494548","0.5459","2025-10-03T17:59:08+05:30","66.67"
"1759231072","0.2754","2025-09-30T16:47:52+05:30","53.33"
"1758797426","0.00905","2025-09-25T16:20:26+05:30","64.44"
"1759494851","0.8839","2025-10-03T18:04:11+05:30","53.33"
"1759494413","0.8699","2025-10-03T17:56:53+05:30","53.33"
"1759754602","0.4369","2025-10-06T18:13:22+05:30","53.33"
"1759754637","0.7079","2025-10-06T18:13:57+05:30","53.33"
"1759928254","0.50795","2025-10-08T18:27:34+05:30","53.33"
"1759927838","0.88395","2025-10-08T18:20:38+05:30","53.33"
"79","'-0.08895","1970-01-01T05:31:19+05:30","53.33"
"1759494659","0.7009","2025-10-03T18:00:59+05:30","53.33"
"1758797219","0.05805","2025-09-25T16:16:59+05:30","53.33"
"1758800955","0.0202","2025-09-25T11:49:15+05:30","53.33"
"1758797044","'-0.01495","2025-09-25T16:14:04+05:30","53.33"
"1758797691","0.11505","2025-09-25T16:24:51+05:30","53.33"
"1759927955","0.90495","2025-10-08T18:22:35+05:30","53.33"
"1758796984","0.01005","2025-09-25T16:13:04+05:30","53.33"
"1759754895","0.3509","2025-10-06T18:18:15+05:30","61.67"
"1758797750","0.18605","2025-09-25T16:25:50+05:30","53.33"
"1759494909","0.7209","2025-10-03T18:05:09+05:30","68.33"
"1759927839","0.88195","2025-10-08T18:20:39+05:30","53.33"
"1758797059","'-0.00395","2025-09-25T16:14:19+05:30","53.33"
"1759230871","0.6674","2025-09-30T16:44:31+05:30","62.78"
"1758797251","0.02905","2025-09-25T16:17:31+05:30","63.33"
"1759494789","0.8439","2025-10-03T18:03:09+05:30","53.33"
"1759755078","0.7339","2025-10-06T18:21:18+05:30","53.33"
"1758797110","'-0.03295","2025-09-25T16:15:10+05:30","53.33"
"1759927863","0.61095","2025-10-08T18:21:03+05:30","60.56"
"1758797523","0.06805","2025-09-25T16:22:03+05:30","63.89"
"1759494646","0.9299","2025-10-03T18:00:46+05:30","53.33"
"1758797238","0.00105","2025-09-25T16:17:18+05:30","53.33"
"1759494895","0.8179","2025-10-03T18:04:55+05:30","53.33"
"1759755136","0.5249","2025-10-06T18:22:16+05:30","53.33"
"1758800930","0.1172","2025-09-25T11:48:50+05:30","53.33"
"1759755134","0.6489","2025-10-06T18:22:14+05:30","61.67"
"1759230881","0.3024","2025-09-30T16:44:41+05:30","53.33"
"1759927961","0.78495","2025-10-08T18:22:41+05:30","61.67"
"1759928216","0.51695","2025-10-08T18:26:56+05:30","53.33"
"1759231025","0.2694","2025-09-30T16:47:05+05:30","53.33"
"1759230998","0.8034","2025-09-30T16:46:38+05:30","53.33"
"1758800986","0.0922","2025-09-25T11:49:46+05:30","53.33"
"1759927777","0.88495","2025-10-08T18:19:37+05:30","60.56"
"1759754826","0.6969","2025-10-06T18:17:06+05:30","61.67"
"1759754505","0.7679","2025-10-06T18:11:45+05:30","60.56"
"1759494561","0.4649","2025-10-03T17:59:21+05:30","67.22"
"1758797496","0.04305","2025-09-25T16:21:36+05:30","53.33"
"1759754440","0.4309","2025-10-06T18:10:40+05:30","53.33"
"1758797088","0.00105","2025-09-25T16:14:48+05:30","53.33"
"1759231139","0.6914","2025-09-30T16:48:59+05:30","53.33"
"1758797439","0.04305","2025-09-25T16:20:39+05:30","64.44"
"1759494429","0.8929","2025-10-03T17:57:09+05:30","53.33"
"1759927864","0.56495","2025-10-08T18:21:04+05:30","53.33"
"1758797350","'-0.01295","2025-09-25T16:19:10+05:30","53.33"
"1759754995","0.4679","2025-10-06T18:19:55+05:30","53.33"
"1759927766","0.90095","2025-10-08T18:19:26+05:30","53.33"
"1759754642","0.4079","2025-10-06T18:14:02+05:30","53.33"
"1759231193","0.3754","2025-09-30T16:49:53+05:30","53.33"
"1759754667","0.6199","2025-10-06T18:14:27+05:30","53.33"
"1758797041","'-0.01295","2025-09-25T16:14:01+05:30","53.33"
"1759928090","0.70295","2025-10-08T18:24:50+05:30","62.22"
"1759928072","1.02895","2025-10-08T18:24:32+05:30","53.33"
"1759927802","0.72395","2025-10-08T18:20:02+05:30","60.56"
"69","0.18005","1970-01-01T00:01:09+05:30","60"
"1759927787","0.85395","2025-10-08T18:19:47+05:30","53.33"
"1758797498","0.00705","2025-09-25T16:21:38+05:30","64.44"
"1759494730","0.6239","2025-10-03T18:02:10+05:30","67.78"
"1759754753","0.4349","2025-10-06T18:15:53+05:30","53.33"
"1759928015","0.92895","2025-10-08T18:23:35+05:30","53.33"
"1759928128","0.56395","2025-10-08T18:25:28+05:30","53.33"
"1759494765","0.7489","2025-10-03T18:02:45+05:30","67.78"
"1758797547","0.00405","2025-09-25T16:22:27+05:30","64.44"
"1759755108","0.3669","2025-10-06T18:21:48+05:30","53.33"
"1759928023","0.54295","2025-10-08T18:23:43+05:30","61.67"
"1758797224","0.03105","2025-09-25T16:17:04+05:30","53.33"
"1758797422","0.07605","2025-09-25T16:20:22+05:30","53.33"
"1759494473","0.5269","2025-10-03T17:57:53+05:30","65"
"1759494814","0.4889","2025-10-03T18:03:34+05:30","67.78"
"1759494628","0.9629","2025-10-03T18:00:28+05:30","53.33"
"1759927707","0.82095","2025-10-08T18:18:27+05:30","59.44"
"1758797469","0.01505","2025-09-25T16:21:09+05:30","64.44"
"1758797599","0.12005","2025-09-25T16:23:19+05:30","53.33"
"1758797511","0.09105","2025-09-25T16:21:51+05:30","53.33"
"1759755024","0.4249","2025-10-06T18:20:24+05:30","61.11"
"1759494799","0.5169","2025-10-03T18:03:19+05:30","53.33"
"1758800876","'-2.568","2025-09-25T17:17:56+05:30","58.89"
"1759754752","0.4949","2025-10-06T18:15:52+05:30","53.33"
"1759928142","0.83295","2025-10-08T18:25:42+05:30","53.33"
"1758800995","'-0.0208","2025-09-25T11:49:55+05:30","53.33"
"1759927950","0.63795","2025-10-08T18:22:30+05:30","53.33"
"8","0.209","1970-01-01T00:00:08+05:30","53.33"
"1758797618","0.12605","2025-09-25T16:23:38+05:30","53.33"
"1759754845","0.4939","2025-10-06T18:17:25+05:30","53.33"
"1759230896","0.2854","2025-09-30T16:44:56+05:30","62.78"
"1759494675","0.9019","2025-10-03T18:01:15+05:30","53.33"
"1759927725","0.52995","2025-10-08T18:18:45+05:30","53.33"
"1758797741","0.07605","2025-09-25T16:25:41+05:30","53.33"
"1759230915","0.6254","2025-09-30T16:45:15+05:30","53.33"
"1759494784","0.8379","2025-10-03T18:03:04+05:30","53.33"
"1759230828","0.3584","2025-09-30T16:43:48+05:30","53.33"
"1759755044","0.7719","2025-10-06T18:20:44+05:30","53.33"
"1759231206","0.4894","2025-09-30T16:50:06+05:30","53.33"
"1758797414","0.01605","2025-09-25T16:20:14+05:30","53.33"
"1759494797","0.5949","2025-10-03T18:03:17+05:30","53.33"
"1759927991","0.72495","2025-10-08T18:23:11+05:30","53.33"
"1759927949","0.84595","2025-10-08T18:22:29+05:30","53.33"
"1758797636","0.02405","2025-09-25T16:23:56+05:30","53.33"
"1759754686","0.5749","2025-10-06T18:14:46+05:30","53.33"
"1758797394","0.13305","2025-09-25T16:19:54+05:30","53.33"
"1759494827","0.8669","2025-10-03T18:03:47+05:30","53.33"
"1759927762","0.46495","2025-10-08T18:19:22+05:30","60"
"1759754445","0.5559","2025-10-06T18:10:45+05:30","53.33"
"1759230846","0.7504","2025-09-30T16:44:06+05:30","53.33"
"1759754857","0.7709","2025-10-06T18:17:37+05:30","53.33"
"1758797318","'-0.00095","2025-09-25T16:18:38+05:30","53.33"
"1759231093","0.5404","2025-09-30T16:48:13+05:30","63.89"
"1759494515","0.9669","2025-10-03T17:58:35+05:30","53.33"
"62","'-2.568","1970-01-01T05:31:02+05:30","53.33"
"1759754504","0.4649","2025-10-06T18:11:44+05:30","53.33"
"1759754479","0.5369","2025-10-06T18:11:19+05:30","53.33"
"1759755010","0.3799","2025-10-06T18:20:10+05:30","53.33"
"1759927756","0.49895","2025-10-08T18:19:16+05:30","61.11"
"1759230972","0.5884","2025-09-30T16:46:12+05:30","53.33"
"1759928102","0.44795","2025-10-08T18:25:02+05:30","62.22"
"1758797326","'-0.01895","2025-09-25T16:18:46+05:30","63.33"
"1758800926","0.0482","2025-09-25T11:48:46+05:30","53.33"
"1758797290","0.00505","2025-09-25T16:18:10+05:30","53.33"
"1759927912","0.77795","2025-10-08T18:21:52+05:30","61.67"
"1759494455","0.8949","2025-10-03T17:57:35+05:30","53.33"
"1759928173","0.65895","2025-10-08T18:26:13+05:30","62.22"
"1759927719","0.76695","2025-10-08T18:18:39+05:30","53.33"
"1759494357","0.8339","2025-10-03T17:55:57+05:30","53.33"
"1759927930","0.98495","2025-10-08T18:22:10+05:30","60.56"
"1759928204","0.57195","2025-10-08T18:26:44+05:30","61.67"
"1758796990","0.05305","2025-09-25T16:13:10+05:30","53.33"
"1758800892","0.1772","2025-09-25T11:48:12+05:30","55.56"
"1759494896","0.5269","2025-10-03T18:04:56+05:30","53.33"
"1759755004","0.4489","2025-10-06T18:20:04+05:30","53.33"
"1759928174","0.52695","2025-10-08T18:26:14+05:30","53.33"
"1759927755","0.99095","2025-10-08T18:19:15+05:30","53.33"
"1759230968","0.5324","2025-09-30T16:46:08+05:30","53.33"
"1759230862","0.2744","2025-09-30T16:44:22+05:30","61.67"
"1759754988","0.3699","2025-10-06T18:19:48+05:30","61.11"
"1758797357","0.03605","2025-09-25T16:19:17+05:30","62.78"
"1759754646","0.8069","2025-10-06T18:14:06+05:30","53.33"
"1759927776","0.66295","2025-10-08T18:19:36+05:30","60"
"1758797608","0.16705","2025-09-25T16:23:28+05:30","53.33"
"1759754475","0.8009","2025-10-06T18:11:15+05:30","53.33"
"1759230866","0.7194","2025-09-30T16:44:26+05:30","53.33"
"1759754621","0.7439","2025-10-06T18:13:41+05:30","53.33"
"1758797000","'-0.00095","2025-09-25T16:13:20+05:30","53.33"
"1759231070","0.3524","2025-09-30T16:47:50+05:30","53.33"
"54","'-1.188","1970-01-01T00:00:54+05:30","57.78"
"1759494792","0.8449","2025-10-03T18:03:12+05:30","53.33"
"1759494749","0.5669","2025-10-03T18:02:29+05:30","53.33"
"1759754821","0.3229","2025-10-06T18:17:01+05:30","61.67"
"1759754934","0.4759","2025-10-06T18:18:54+05:30","53.33"
"1759754473","0.7449","2025-10-06T18:11:13+05:30","53.33"
"1759494517","0.4019","2025-10-03T17:58:37+05:30","66.67"
"1759494400","0.5469","2025-10-03T17:56:40+05:30","53.33"
"1759754852","0.8519","2025-10-06T18:17:32+05:30","61.11"
"1759754740","0.3519","2025-10-06T18:15:40+05:30","53.33"
"1759927772","0.44295","2025-10-08T18:19:32+05:30","60"
"1759230856","0.4074","2025-09-30T16:44:16+05:30","62.22"
"1759494486","0.5109","2025-10-03T17:58:06+05:30","66.67"
"1759754462","0.4029","2025-10-06T18:11:02+05:30","60"
"1758797633","0.15205","2025-09-25T16:23:53+05:30","63.89"
"1759754600","0.6029","2025-10-06T18:13:20+05:30","53.33"
"1758797609","0.14305","2025-09-25T16:23:29+05:30","65.56"
"1759928260","1.07495","2025-10-08T18:27:40+05:30","53.33"
"1759231042","0.7914","2025-09-30T16:47:22+05:30","63.33"
"1759755040","0.5489","2025-10-06T18:20:40+05:30","53.33"
"1759928059","0.57895","2025-10-08T18:24:19+05:30","61.67"
"1759755096","0.5289","2025-10-06T18:21:36+05:30","53.33"
"1759494915","0.5779","2025-10-03T18:05:15+05:30","67.78"
"1759927963","0.53895","2025-10-08T18:22:43+05:30","61.11"
"1759494793","0.4989","2025-10-03T18:03:13+05:30","53.33"
"1759494947","0.9319","2025-10-03T18:05:47+05:30","53.33"
"1758797129","'-0.00695","2025-09-25T16:15:29+05:30","53.33"
"1759230887","0.4464","2025-09-30T16:44:47+05:30","62.22"
"1758797782","0.09905","2025-09-25T16:26:22+05:30","64.44"
"1759755087","0.4139","2025-10-06T18:21:27+05:30","53.33"
"1759754484","0.7929","2025-10-06T18:11:24+05:30","53.33"
"1759494564","0.9799","2025-10-03T17:59:24+05:30","53.33"
"1759231075","0.6814","2025-09-30T16:47:55+05:30","53.33"
"1759927669","0.45695","2025-10-08T18:17:49+05:30","53.33"
"1758797398","0.14205","2025-09-25T16:19:58+05:30","53.33"
"1758797113","0.01905","2025-09-25T16:15:13+05:30","53.33"
"1759927897","0.82495","2025-10-08T18:21:37+05:30","53.33"
"1759754970","0.4229","2025-10-06T18:19:30+05:30","53.33"
"1758797245","'-0.00095","2025-09-25T16:17:25+05:30","53.33"
"1759230981","0.2414","2025-09-30T16:46:21+05:30","62.22"
"1759928151","0.76395","2025-10-08T18:25:51+05:30","53.33"
"1759754722","0.8399","2025-10-06T18:15:22+05:30","53.33"
"1758797702","0.08805","2025-09-25T16:25:02+05:30","65"
"1759230935","0.3704","2025-09-30T16:45:35+05:30","62.78"
"1759754965","0.3799","2025-10-06T18:19:25+05:30","53.33"
"75","'-0.05495","1970-01-01T05:31:15+05:30","53.33"
"1758797403","'-0.01295","2025-09-25T16:20:03+05:30","65"
"1759494381","0.9559","2025-10-03T17:56:21+05:30","53.33"
"1758797345","'-0.01195","2025-09-25T16:19:05+05:30","53.33"
"1758797169","0.02005","2025-09-25T16:16:09+05:30","53.33"
"1759230872","0.3314","2025-09-30T16:44:32+05:30","61.67"
"1759231026","0.6074","2025-09-30T16:47:06+05:30","63.33"
"1759231041","0.3214","2025-09-30T16:47:21+05:30","63.33"
"1759231043","0.3794","2025-09-30T16:47:23+05:30","53.33"
"1759928074","0.58995","2025-10-08T18:24:34+05:30","61.67"
"1759928063","0.73395","2025-10-08T18:24:23+05:30","53.33"
"1759755029","0.8299","2025-10-06T18:20:29+05:30","53.33"
"1759494677","0.5789","2025-10-03T18:01:17+05:30","53.33"
"1758797507","0.02305","2025-09-25T16:21:47+05:30","53.33"
"1759230911","0.5244","2025-09-30T16:45:11+05:30","53.33"
"1758797389","0.02605","2025-09-25T16:19:49+05:30","53.33"
"1759494401","0.4869","2025-10-03T17:56:41+05:30","64.44"
"1759928082","0.54395","2025-10-08T18:24:42+05:30","62.22"
"1759754860","0.4269","2025-10-06T18:17:40+05:30","53.33"
"1759754814","0.8959","2025-10-06T18:16:54+05:30","53.33"
"1758792358","0.09495","2025-09-25T14:55:58+05:30","53.33"
"1759494410","0.8859","2025-10-03T17:56:50+05:30","53.33"
"1758797172","'-0.02195","2025-09-25T16:16:12+05:30","62.22"
