ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
1760421628.0,2025-10-14T11:30:28+05:30,0.1193,65.56,d6,2025-10-14 11:30:28+05:30,27.041538107993965,-0.01490460443973166,0,,normal,1,High temp: 65.56°C,high,high,0,0,0,0,1,1
1760421629.0,2025-10-14T11:30:29+05:30,0.1483,65.56,d6,2025-10-14 11:30:29+05:30,26.38231872820743,-0.014905177369020839,0,,normal,1,High temp: 65.56°C,high,high,0,0,0,0,1,1
1760421633.0,2025-10-14T11:30:33+05:30,0.0913,65.56,d6,2025-10-14 11:30:33+05:30,27.9658460390362,-0.014903801121288435,0,,normal,1,High temp: 65.56°C,high,high,0,0,0,0,1,1
1760421634.0,2025-10-14T11:30:34+05:30,0.0973,66.11,d6,2025-10-14 11:30:34+05:30,29.137125870018984,-0.014902783158920258,0,,normal,1,High temp: 66.11°C,high,high,0,0,0,0,1,1
1760421635.0,2025-10-14T11:30:35+05:30,0.1083,53.33,d6,2025-10-14 11:30:35+05:30,20.07155050907157,-0.014910662074205218,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421636.0,2025-10-14T11:30:36+05:30,0.1173,53.33,d6,2025-10-14 11:30:36+05:30,12.744591087072529,-0.014917029953824964,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421637.0,2025-10-14T11:30:37+05:30,0.1133,65.56,d6,2025-10-14 11:30:37+05:30,33.517333287673765,-0.014898976309183739,0,,normal,1,High temp: 65.56°C,high,high,0,0,0,0,1,0
1760421638.0,2025-10-14T11:30:38+05:30,0.1443,53.33,d6,2025-10-14 11:30:38+05:30,18.60375951666812,-0.014911937735200217,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421639.0,2025-10-14T11:30:39+05:30,0.1153,53.33,d6,2025-10-14 11:30:39+05:30,12.953674498447333,-0.014916848238884641,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421640.0,2025-10-14T11:30:40+05:30,0.1003,53.33,d6,2025-10-14 11:30:40+05:30,12.870048846056767,-0.014916920918158112,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421641.0,2025-10-14T11:30:41+05:30,0.1353,65.56,d6,2025-10-14 11:30:41+05:30,32.695091644887746,-0.014899690921548572,0,,normal,1,High temp: 65.56°C,high,high,0,0,0,0,1,1
1760421642.0,2025-10-14T11:30:42+05:30,0.0183,66.67,d6,2025-10-14 11:30:42+05:30,32.79635012189633,-0.014899602917541055,0,,normal,1,High temp: 66.67°C,high,high,0,0,0,0,1,1
1760421643.0,2025-10-14T11:30:43+05:30,0.0883,66.11,d6,2025-10-14 11:30:43+05:30,28.46781305407113,-0.014903364860441236,0,,normal,1,High temp: 66.11°C,high,high,0,0,0,0,1,1
1760421644.0,2025-10-14T11:30:44+05:30,0.1603,66.11,d6,2025-10-14 11:30:44+05:30,27.48101801081729,-0.014904222486597311,0,,normal,1,High temp: 66.11°C,high,high,0,0,0,0,1,1
1760421645.0,2025-10-14T11:30:45+05:30,0.1073,53.33,d6,2025-10-14 11:30:45+05:30,20.74982745345432,-0.014910072581936743,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421646.0,2025-10-14T11:30:46+05:30,0.1523,65.56,d6,2025-10-14 11:30:46+05:30,32.84169005405993,-0.014899563512487283,0,,normal,1,High temp: 65.56°C,high,high,0,0,0,0,1,0
1760421647.0,2025-10-14T11:30:47+05:30,0.1183,65.0,d6,2025-10-14 11:30:47+05:30,26.102654780332763,-0.014905420425690251,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421648.0,2025-10-14T11:30:48+05:30,0.1333,53.33,d6,2025-10-14 11:30:48+05:30,18.589808423682545,-0.01491194986013166,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421649.0,2025-10-14T11:30:49+05:30,0.1403,53.33,d6,2025-10-14 11:30:49+05:30,12.533497261910004,-0.014917213416021176,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421650.0,2025-10-14T11:30:50+05:30,0.0963,53.33,d6,2025-10-14 11:30:50+05:30,13.511957746665507,-0.014916363033451716,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421680.0,2025-10-14T11:31:20+05:30,0.1143,66.67,d6,2025-10-14 11:31:20+05:30,37.79795223191461,-0.014895256012050238,0,,normal,1,High temp: 66.67°C; Rapid temp change: 13.34°C/sample,high,high,0,0,0,0,1,1
1760421681.0,2025-10-14T11:31:21+05:30,0.0473,67.22,d6,2025-10-14 11:31:21+05:30,33.62080644790892,-0.014898886380389225,0,,normal,1,High temp: 67.22°C,high,high,0,0,0,0,1,1
1760421682.0,2025-10-14T11:31:22+05:30,0.0393,67.22,d6,2025-10-14 11:31:22+05:30,33.003617049276656,-0.014899422781311728,0,,normal,1,High temp: 67.22°C,high,high,0,0,0,0,1,1
1760421685.0,2025-10-14T11:31:25+05:30,0.1343,66.67,d6,2025-10-14 11:31:25+05:30,29.016973193697783,-0.014902887583925876,0,,normal,1,High temp: 66.67°C,high,high,0,0,0,0,1,1
1760421686.0,2025-10-14T11:31:26+05:30,0.0783,53.33,d6,2025-10-14 11:31:26+05:30,21.5712201672736,-0.0149093587073783,0,,normal,1,Rapid temp change: 13.34°C/sample,medium,medium,0,0,0,0,1,1
1760421687.0,2025-10-14T11:31:27+05:30,0.1353,53.33,d6,2025-10-14 11:31:27+05:30,11.69559306168051,-0.014917941640755696,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421688.0,2025-10-14T11:31:28+05:30,0.0683,66.67,d6,2025-10-14 11:31:28+05:30,39.233367702931474,-0.014894008488705656,0,,normal,1,High temp: 66.67°C; Rapid temp change: 13.34°C/sample,high,high,0,0,0,0,1,0
1760421689.0,2025-10-14T11:31:29+05:30,0.1123,53.33,d6,2025-10-14 11:31:29+05:30,19.765217272537942,-0.01491092830922324,0,,normal,1,Rapid temp change: 13.34°C/sample,medium,medium,0,0,0,0,1,0
1760421690.0,2025-10-14T11:31:30+05:30,0.0983,53.33,d6,2025-10-14 11:31:30+05:30,12.829120408027805,-0.014916956489170777,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421691.0,2025-10-14T11:31:31+05:30,0.1003,53.33,d6,2025-10-14 11:31:31+05:30,12.648988684659459,-0.01491711304212324,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760421692.0,2025-10-14T11:31:32+05:30,0.1953,66.67,d6,2025-10-14 11:31:32+05:30,36.361560440616245,-0.014896504383917335,0,,normal,1,High temp: 66.67°C; Rapid temp change: 13.34°C/sample,high,high,0,0,0,0,1,1
1760421693.0,2025-10-14T11:31:33+05:30,0.1623,53.33,d6,2025-10-14 11:31:33+05:30,20.616558113484025,-0.014910188406669087,0,,normal,1,Rapid temp change: 13.34°C/sample,medium,medium,0,0,0,0,1,1
1760421694.0,2025-10-14T11:31:34+05:30,0.0,66.67,d6,2025-10-14 11:31:34+05:30,41.46118678208649,-0.014892072285310283,0,,normal,1,High temp: 66.67°C; Rapid temp change: 13.34°C/sample,high,high,0,0,0,0,1,1
1760421696.0,2025-10-14T11:31:36+05:30,0.0493,66.11,d6,2025-10-14 11:31:36+05:30,29.281422885706647,-0.014902657750006076,0,,normal,1,High temp: 66.11°C,high,high,0,0,0,0,1,1
1760421697.0,2025-10-14T11:31:37+05:30,0.1313,66.67,d6,2025-10-14 11:31:37+05:30,29.501063526311185,-0.014902466859750186,0,,normal,1,High temp: 66.67°C,high,high,0,0,0,0,1,1
