ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
1760358372.0,2025-10-13T17:56:12+05:30,0.5375,53.33,d2,2025-10-13 17:56:12+05:30,18.20054558853986,-0.014912288169480991,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760358373.0,2025-10-13T17:56:13+05:30,0.1815,53.33,d2,2025-10-13 17:56:13+05:30,23.86243792387802,-0.01490736740402634,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760358374.0,2025-10-13T17:56:14+05:30,0.4505,55.0,d2,2025-10-13 17:56:14+05:30,12.44317763871609,-0.014917291913042198,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760358375.0,2025-10-13T17:56:15+05:30,0.8615,53.33,d2,2025-10-13 17:56:15+05:30,12.011423057345867,-0.014917667152079445,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760358376.0,2025-10-13T17:56:16+05:30,0.2295,53.33,d2,2025-10-13 17:56:16+05:30,25.123740903595582,-0.014906271202303869,1,Rapid current change: 0.632A/sample,medium,0,,normal,medium,0,0,0,0,1,0
1760358377.0,2025-10-13T17:56:17+05:30,0.7615,53.33,d2,2025-10-13 17:56:17+05:30,12.07710862366962,-0.01491761006458175,1,Rapid current change: 0.532A/sample,medium,0,,normal,medium,0,0,0,0,1,0
1760358378.0,2025-10-13T17:56:18+05:30,0.3965,53.33,d2,2025-10-13 17:56:18+05:30,20.082455831150615,-0.014910652596361243,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760358379.0,2025-10-13T17:56:19+05:30,0.6145,53.33,d2,2025-10-13 17:56:19+05:30,13.286875021987877,-0.014916558653437124,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760358380.0,2025-10-13T17:56:20+05:30,1.0265,53.33,d2,2025-10-13 17:56:20+05:30,11.960025617823092,-0.01491771182172872,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760358381.0,2025-10-13T17:56:21+05:30,0.7195,53.33,d2,2025-10-13 17:56:21+05:30,17.892890729343694,-0.014912555553124731,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760358382.0,2025-10-13T17:56:22+05:30,0.4595,55.56,d2,2025-10-13 17:56:22+05:30,19.26251808377407,-0.014911365206404544,0,,normal,0,,normal,normal,0,0,0,0,0,0
