ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
1758888306.0,2025-09-26T17:35:06+05:30,0.14925,49.44,d5,2025-09-26 17:35:06+05:30,98.78865576359718,-0.014842248831903,1,Rapid current change: 2.210A/sample,medium,1,Low temp: 49.44°C,medium,medium,0,1,1,0,1,0
1758888307.0,2025-09-26T17:35:07+05:30,0.16625,53.33,d5,2025-09-26 17:35:07+05:30,35.55471639257144,-0.014897205614192258,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888308.0,2025-09-26T17:35:08+05:30,0.20025,53.33,d5,2025-09-26 17:35:08+05:30,31.634959860136988,-0.014900612284858719,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888309.0,2025-09-26T17:35:09+05:30,0.13725,53.33,d5,2025-09-26 17:35:09+05:30,30.879508451327602,-0.014901268849656311,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888310.0,2025-09-26T17:35:10+05:30,0.12725,53.33,d5,2025-09-26 17:35:10+05:30,17.694857479270812,-0.014912727664340934,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888311.0,2025-09-26T17:35:11+05:30,0.20225,53.33,d5,2025-09-26 17:35:11+05:30,16.177835040919177,-0.014914046112514519,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888312.0,2025-09-26T17:35:12+05:30,0.19825,53.33,d5,2025-09-26 17:35:12+05:30,17.054194020584358,-0.014913284466630494,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888313.0,2025-09-26T17:35:13+05:30,0.17325,53.33,d5,2025-09-26 17:35:13+05:30,17.337345337108953,-0.014913038379079853,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888314.0,2025-09-26T17:35:14+05:30,0.24125,53.33,d5,2025-09-26 17:35:14+05:30,15.841909663090734,-0.014914338066140032,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888315.0,2025-09-26T17:35:15+05:30,0.16925,53.33,d5,2025-09-26 17:35:15+05:30,13.339914054715356,-0.014916512557074896,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888316.0,2025-09-26T17:35:16+05:30,0.17825,53.33,d5,2025-09-26 17:35:16+05:30,12.493178516204543,-0.014917248457148645,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888317.0,2025-09-26T17:35:17+05:30,0.13825,53.33,d5,2025-09-26 17:35:17+05:30,13.287650965278507,-0.014916557979062781,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888318.0,2025-09-26T17:35:18+05:30,0.16325,53.33,d5,2025-09-26 17:35:18+05:30,12.341609656390654,-0.0149173801860416,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888319.0,2025-09-26T17:35:19+05:30,0.23025,53.33,d5,2025-09-26 17:35:19+05:30,11.299089191674023,-0.01491828624330739,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888320.0,2025-09-26T17:35:20+05:30,0.14725,53.33,d5,2025-09-26 17:35:20+05:30,13.446672342453454,-0.014916419773167471,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888321.0,2025-09-26T17:35:21+05:30,0.07025,49.44,d5,2025-09-26 17:35:21+05:30,19.14838641450369,-0.014911464398537166,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888322.0,2025-09-26T17:35:22+05:30,0.21225,53.33,d5,2025-09-26 17:35:22+05:30,11.35920907123995,-0.01491823399296263,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888323.0,2025-09-26T17:35:23+05:30,0.12225,49.44,d5,2025-09-26 17:35:23+05:30,18.721919505918084,-0.014911835042044148,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888324.0,2025-09-26T17:35:24+05:30,0.20225,53.33,d5,2025-09-26 17:35:24+05:30,11.924495547670245,-0.014917742701005727,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888325.0,2025-09-26T17:35:25+05:30,0.20225,53.33,d5,2025-09-26 17:35:25+05:30,12.331916452279074,-0.014917388610430677,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888326.0,2025-09-26T17:35:26+05:30,0.22925,53.33,d5,2025-09-26 17:35:26+05:30,12.010705845991849,-0.014917667775409711,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888327.0,2025-09-26T17:35:27+05:30,0.24725,53.33,d5,2025-09-26 17:35:27+05:30,12.0724036292704,-0.014917614153704704,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888328.0,2025-09-26T17:35:28+05:30,0.16625,49.44,d5,2025-09-26 17:35:28+05:30,18.532619149097442,-0.014911999563479958,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888329.0,2025-09-26T17:35:29+05:30,0.21025,49.44,d5,2025-09-26 17:35:29+05:30,16.294112744884035,-0.014913945055257524,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888330.0,2025-09-26T17:35:30+05:30,0.16625,53.33,d5,2025-09-26 17:35:30+05:30,14.011025349039205,-0.014915929292491656,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888331.0,2025-09-26T17:35:31+05:30,0.19725,53.33,d5,2025-09-26 17:35:31+05:30,12.167432299146935,-0.014917531564038876,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888332.0,2025-09-26T17:35:32+05:30,0.11125,53.33,d5,2025-09-26 17:35:32+05:30,13.959370068218105,-0.014915974186231477,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888333.0,2025-09-26T17:35:33+05:30,0.11825,49.44,d5,2025-09-26 17:35:33+05:30,17.736614760082436,-0.014912691372978834,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888334.0,2025-09-26T17:35:34+05:30,0.14525,53.33,d5,2025-09-26 17:35:34+05:30,12.855673738965068,-0.014916933411601326,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888335.0,2025-09-26T17:35:35+05:30,0.16625,53.33,d5,2025-09-26 17:35:35+05:30,12.113745991213422,-0.014917578222949682,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888336.0,2025-09-26T17:35:36+05:30,0.13625,53.33,d5,2025-09-26 17:35:36+05:30,12.738821072253314,-0.014917034968559954,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888337.0,2025-09-26T17:35:37+05:30,0.20825,53.33,d5,2025-09-26 17:35:37+05:30,11.190172595630296,-0.014918380903006215,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888338.0,2025-09-26T17:35:38+05:30,0.18025,53.33,d5,2025-09-26 17:35:38+05:30,12.581873664400211,-0.014917171371963094,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888339.0,2025-09-26T17:35:39+05:30,0.19425,49.44,d5,2025-09-26 17:35:39+05:30,16.965914912915444,-0.014913361190234132,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888340.0,2025-09-26T17:35:40+05:30,0.22425,53.33,d5,2025-09-26 17:35:40+05:30,12.513736601480058,-0.0149172305900629,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888341.0,2025-09-26T17:35:41+05:30,0.13125,53.33,d5,2025-09-26 17:35:41+05:30,13.89817302696098,-0.014916027372740281,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888342.0,2025-09-26T17:35:42+05:30,0.15925,53.33,d5,2025-09-26 17:35:42+05:30,12.31286899086082,-0.01491740516462927,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888343.0,2025-09-26T17:35:43+05:30,0.17625,53.33,d5,2025-09-26 17:35:43+05:30,12.27258625739884,-0.014917440174458408,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888344.0,2025-09-26T17:35:44+05:30,0.21025,53.33,d5,2025-09-26 17:35:44+05:30,11.834352518557784,-0.014917821044548373,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888345.0,2025-09-26T17:35:45+05:30,0.19225,49.44,d5,2025-09-26 17:35:45+05:30,17.25858448568897,-0.014913106830342063,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888346.0,2025-09-26T17:35:46+05:30,0.26925,53.33,d5,2025-09-26 17:35:46+05:30,11.840674010239322,-0.0149178155505234,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888347.0,2025-09-26T17:35:47+05:30,0.10925,53.33,d5,2025-09-26 17:35:47+05:30,14.933123313259898,-0.014915127894736379,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888348.0,2025-09-26T17:35:48+05:30,0.25025,53.33,d5,2025-09-26 17:35:48+05:30,10.82485825259585,-0.014918698398658345,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888349.0,2025-09-26T17:35:49+05:30,0.14225,49.44,d5,2025-09-26 17:35:49+05:30,19.018252341335188,-0.014911577498400922,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888350.0,2025-09-26T17:35:50+05:30,0.13925,49.44,d5,2025-09-26 17:35:50+05:30,17.375934804766313,-0.01491300484087246,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888351.0,2025-09-26T17:35:51+05:30,0.20025,53.33,d5,2025-09-26 17:35:51+05:30,12.345004483200238,-0.014917377235588733,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888352.0,2025-09-26T17:35:52+05:30,0.21725,53.33,d5,2025-09-26 17:35:52+05:30,12.22555842646978,-0.014917481046469411,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888353.0,2025-09-26T17:35:53+05:30,0.14525,53.33,d5,2025-09-26 17:35:53+05:30,13.46810205400318,-0.014916401148549046,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758888354.0,2025-09-26T17:35:54+05:30,0.24025,49.44,d5,2025-09-26 17:35:54+05:30,16.0191791850221,-0.014914184000734328,0,,normal,1,Low temp: 49.44°C,medium,medium,0,0,0,0,1,0
1758888355.0,2025-09-26T17:35:55+05:30,0.19325,53.33,d5,2025-09-26 17:35:55+05:30,13.691599305609163,-0.014916206906502435,0,,normal,0,,normal,normal,0,0,0,0,0,0
