ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
1760356710.0,2025-10-13T17:28:30+05:30,0.11695,54.44,d8,2025-10-13 17:28:30+05:30,10.796373383452895,-0.014918723154932707,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356711.0,2025-10-13T17:28:31+05:30,0.07495,53.33,d8,2025-10-13 17:28:31+05:30,12.927158893219856,-0.014916871283666576,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356712.0,2025-10-13T17:28:32+05:30,0.0,53.33,d8,2025-10-13 17:28:32+05:30,14.456679181711245,-0.014915541973578706,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356713.0,2025-10-13T17:28:33+05:30,0.03995,53.33,d8,2025-10-13 17:28:33+05:30,12.471702967629895,-0.014917267121604147,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356714.0,2025-10-13T17:28:34+05:30,0.07995,55.0,d8,2025-10-13 17:28:34+05:30,11.25471413650959,-0.014918324809784032,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356715.0,2025-10-13T17:28:35+05:30,0.05095,55.0,d8,2025-10-13 17:28:35+05:30,12.522140740604577,-0.014917223286003577,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356716.0,2025-10-13T17:28:36+05:30,0.11995,53.33,d8,2025-10-13 17:28:36+05:30,11.127350966692335,-0.014918435501448427,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356717.0,2025-10-13T17:28:37+05:30,0.0,53.33,d8,2025-10-13 17:28:37+05:30,14.91470263807182,-0.014915143904193424,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356718.0,2025-10-13T17:28:38+05:30,0.12995,53.33,d8,2025-10-13 17:28:38+05:30,11.492828857564927,-0.014918117863656445,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356719.0,2025-10-13T17:28:39+05:30,0.0,53.33,d8,2025-10-13 17:28:39+05:30,15.08834355376548,-0.014914992992418904,0,,normal,0,,normal,normal,0,0,0,0,0,0
1760356720.0,2025-10-13T17:28:40+05:30,0.04295,55.0,d8,2025-10-13 17:28:40+05:30,12.233529296941237,-0.014917474118965015,0,,normal,0,,normal,normal,0,0,0,0,0,0
