,ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
18577,1760003101.0,2025-10-09T15:15:01+05:30,4.76395,53.33,d8,2025-10-09 15:15:01+05:30,61.63515321258105,-0.014874539038258786,1,High charge: 4.764A,high,0,,normal,high,0,1,1,0,1,1
18578,1760003102.0,2025-10-09T15:15:02+05:30,4.75295,53.33,d8,2025-10-09 15:15:02+05:30,63.18513653136594,-0.014873191943697704,1,High charge: 4.753A,high,0,,normal,high,0,1,1,0,1,1
18579,1760003103.0,2025-10-09T15:15:03+05:30,4.60395,56.11,d8,2025-10-09 15:15:03+05:30,64.26058185398924,-0.014872257271351694,1,High charge: 4.604A,high,0,,normal,high,0,1,1,0,1,1
18580,1760003104.0,2025-10-09T15:15:04+05:30,4.58395,56.11,d8,2025-10-09 15:15:04+05:30,63.31957507411951,-0.014873075102808164,1,High charge: 4.584A,high,0,,normal,high,0,1,1,0,1,1
18581,1760003105.0,2025-10-09T15:15:05+05:30,4.62995,55.56,d8,2025-10-09 15:15:05+05:30,63.53941211129809,-0.014872884041863493,1,High charge: 4.630A,high,0,,normal,high,0,1,1,0,1,1
18582,1760003106.0,2025-10-09T15:15:06+05:30,4.56995,53.33,d8,2025-10-09 15:15:06+05:30,64.357925002017,-0.014872172670166845,1,High charge: 4.570A,high,0,,normal,high,0,1,1,0,1,1
18583,1760003107.0,2025-10-09T15:15:07+05:30,4.51995,53.33,d8,2025-10-09 15:15:07+05:30,62.79939973436249,-0.014873527188558056,1,High charge: 4.520A,high,0,,normal,high,0,1,1,0,1,1
18584,1760003108.0,2025-10-09T15:15:08+05:30,4.53995,55.0,d8,2025-10-09 15:15:08+05:30,61.808927645285564,-0.014874388010444285,1,High charge: 4.540A,high,0,,normal,high,0,1,1,0,1,1
18585,1760003109.0,2025-10-09T15:15:09+05:30,4.66495,53.33,d8,2025-10-09 15:15:09+05:30,61.65754630001003,-0.014874519576367862,1,High charge: 4.665A,high,0,,normal,high,0,1,1,0,1,1
18586,1760003110.0,2025-10-09T15:15:10+05:30,4.65895,55.0,d8,2025-10-09 15:15:10+05:30,62.000889365996315,-0.01487422117601015,1,High charge: 4.659A,high,0,,normal,high,0,1,1,0,1,1
18587,1760003111.0,2025-10-09T15:15:11+05:30,4.62595,55.0,d8,2025-10-09 15:15:11+05:30,62.13343212257104,-0.01487410598275334,1,High charge: 4.626A,high,0,,normal,high,0,1,1,0,1,1
18588,1760003112.0,2025-10-09T15:15:12+05:30,4.69995,53.33,d8,2025-10-09 15:15:12+05:30,62.56011759021238,-0.014873735149296111,1,High charge: 4.700A,high,0,,normal,high,0,1,1,0,1,1
18589,1760003113.0,2025-10-09T15:15:13+05:30,4.59095,55.0,d8,2025-10-09 15:15:13+05:30,64.12451501069201,-0.014872375527401503,1,High charge: 4.591A,high,0,,normal,high,0,1,1,0,1,1
18590,1760003114.0,2025-10-09T15:15:14+05:30,4.64495,55.0,d8,2025-10-09 15:15:14+05:30,62.809987633166905,-0.014873517986587481,1,High charge: 4.645A,high,0,,normal,high,0,1,1,0,1,1
18591,1760003115.0,2025-10-09T15:15:15+05:30,4.80695,55.0,d8,2025-10-09 15:15:15+05:30,62.73457425615308,-0.014873583528550918,1,High charge: 4.807A,high,0,,normal,high,0,1,1,0,1,1
18592,1760003116.0,2025-10-09T15:15:16+05:30,4.70995,53.33,d8,2025-10-09 15:15:16+05:30,65.14715476444604,-0.014871486748513671,1,High charge: 4.710A,high,0,,normal,high,0,1,1,0,1,1
18593,1760003117.0,2025-10-09T15:15:17+05:30,4.62495,53.33,d8,2025-10-09 15:15:17+05:30,65.00757076999291,-0.014871608061328758,1,High charge: 4.625A,high,0,,normal,high,0,1,1,0,1,1
18594,1760003118.0,2025-10-09T15:15:18+05:30,4.68195,53.33,d8,2025-10-09 15:15:18+05:30,64.49569414078523,-0.014872052934647585,1,High charge: 4.682A,high,0,,normal,high,0,1,1,0,1,1
18595,1760003119.0,2025-10-09T15:15:19+05:30,4.60895,53.33,d8,2025-10-09 15:15:19+05:30,65.29990137217632,-0.014871353996036918,1,High charge: 4.609A,high,0,,normal,high,0,1,1,0,1,1
18596,1760003120.0,2025-10-09T15:15:20+05:30,4.65095,53.33,d8,2025-10-09 15:15:20+05:30,63.79372509427233,-0.014872663017784055,1,High charge: 4.651A,high,0,,normal,high,0,1,1,0,1,1
18597,1760003121.0,2025-10-09T15:15:21+05:30,4.53295,53.33,d8,2025-10-09 15:15:21+05:30,63.91827578163786,-0.014872554770455524,1,High charge: 4.533A,high,0,,normal,high,0,1,1,0,1,1
18598,1760003122.0,2025-10-09T15:15:22+05:30,4.65795,53.33,d8,2025-10-09 15:15:22+05:30,62.13211769403309,-0.014874107125126625,1,High charge: 4.658A,high,0,,normal,high,0,1,1,0,1,1
18599,1760003123.0,2025-10-09T15:15:23+05:30,4.67595,53.33,d8,2025-10-09 15:15:23+05:30,62.67019377293046,-0.01487363948179747,1,High charge: 4.676A,high,0,,normal,high,0,1,1,0,1,1
18600,1760003124.0,2025-10-09T15:15:24+05:30,4.68295,53.33,d8,2025-10-09 15:15:24+05:30,62.92686072495525,-0.014873416411877368,1,High charge: 4.683A,high,0,,normal,high,0,1,1,0,1,1
18601,1760003125.0,2025-10-09T15:15:25+05:30,4.67595,53.33,d8,2025-10-09 15:15:25+05:30,62.97408940652334,-0.014873375365306547,1,High charge: 4.676A,high,0,,normal,high,0,1,1,0,1,1
18602,1760003126.0,2025-10-09T15:15:26+05:30,4.62595,53.33,d8,2025-10-09 15:15:26+05:30,64.51280540172326,-0.014872038063205896,1,High charge: 4.626A,high,0,,normal,high,0,1,1,0,1,1
18603,1760003127.0,2025-10-09T15:15:27+05:30,4.62895,56.11,d8,2025-10-09 15:15:27+05:30,64.08212703080245,-0.014872412366905818,1,High charge: 4.629A,high,0,,normal,high,0,1,1,0,1,1
18604,1760003128.0,2025-10-09T15:15:28+05:30,4.65295,53.33,d8,2025-10-09 15:15:28+05:30,64.19758339184952,-0.014872312023480107,1,High charge: 4.653A,high,0,,normal,high,0,1,1,0,1,1
18605,1760003129.0,2025-10-09T15:15:29+05:30,4.73095,53.33,d8,2025-10-09 15:15:29+05:30,63.6001094917794,-0.014872831289611177,1,High charge: 4.731A,high,0,,normal,high,0,1,1,0,1,1
18606,1760003130.0,2025-10-09T15:15:30+05:30,4.66195,53.33,d8,2025-10-09 15:15:30+05:30,64.59537459165503,-0.014871966302106713,1,High charge: 4.662A,high,0,,normal,high,0,1,1,0,1,1
18607,1760003131.0,2025-10-09T15:15:31+05:30,4.62695,55.56,d8,2025-10-09 15:15:31+05:30,64.15326903162249,-0.014872350537206617,1,High charge: 4.627A,high,0,,normal,high,0,1,1,0,1,1
18608,1760003132.0,2025-10-09T15:15:32+05:30,4.52595,55.56,d8,2025-10-09 15:15:32+05:30,63.543846820530746,-0.014872880187646086,1,High charge: 4.526A,high,0,,normal,high,0,1,1,0,1,1
18609,1760003133.0,2025-10-09T15:15:33+05:30,4.56495,55.56,d8,2025-10-09 15:15:33+05:30,62.36692060868244,-0.014873903057298658,1,High charge: 4.565A,high,0,,normal,high,0,1,1,0,1,1
18610,1760003134.0,2025-10-09T15:15:34+05:30,4.46295,55.0,d8,2025-10-09 15:15:34+05:30,62.20044539552278,-0.01487404774134234,1,High charge: 4.463A,high,0,,normal,high,0,1,1,0,1,1
18611,1760003135.0,2025-10-09T15:15:35+05:30,4.60595,55.0,d8,2025-10-09 15:15:35+05:30,59.98949096894769,-0.014875969287623995,1,High charge: 4.606A,high,0,,normal,high,0,1,1,0,1,1
18612,1760003136.0,2025-10-09T15:15:36+05:30,4.64095,53.33,d8,2025-10-09 15:15:36+05:30,61.204082514508634,-0.014874913682931265,1,High charge: 4.641A,high,0,,normal,high,0,1,1,0,1,1
18613,1760003137.0,2025-10-09T15:15:37+05:30,4.77895,53.33,d8,2025-10-09 15:15:37+05:30,61.363721730090504,-0.01487477494007098,1,High charge: 4.779A,high,0,,normal,high,0,1,1,0,1,1
18614,1760003138.0,2025-10-09T15:15:38+05:30,4.58295,55.0,d8,2025-10-09 15:15:38+05:30,63.451234953826045,-0.01487296067686195,1,High charge: 4.583A,high,0,,normal,high,0,1,1,0,1,1
18615,1760003139.0,2025-10-09T15:15:39+05:30,4.73495,53.33,d8,2025-10-09 15:15:39+05:30,63.37267630606455,-0.014873028952388428,1,High charge: 4.735A,high,0,,normal,high,0,1,1,0,1,1
18616,1760003140.0,2025-10-09T15:15:40+05:30,4.77495,53.33,d8,2025-10-09 15:15:40+05:30,64.23673529873192,-0.014872277996455312,1,High charge: 4.775A,high,0,,normal,high,0,1,1,0,1,1
18617,1760003141.0,2025-10-09T15:15:41+05:30,4.70095,53.33,d8,2025-10-09 15:15:41+05:30,65.20979238053869,-0.014871432309997505,1,High charge: 4.701A,high,0,,normal,high,0,1,1,0,1,1
18618,1760003142.0,2025-10-09T15:15:42+05:30,4.65395,53.33,d8,2025-10-09 15:15:42+05:30,64.84699348317717,-0.014871747619469211,1,High charge: 4.654A,high,0,,normal,high,0,1,1,0,1,1
18619,1760003143.0,2025-10-09T15:15:43+05:30,4.74295,53.33,d8,2025-10-09 15:15:43+05:30,64.91242977000597,-0.01487169074862098,1,High charge: 4.743A,high,0,,normal,high,0,1,1,0,1,1
18620,1760003144.0,2025-10-09T15:15:44+05:30,4.69995,53.33,d8,2025-10-09 15:15:44+05:30,65.5512901771976,-0.014871135513368196,1,High charge: 4.700A,high,0,,normal,high,0,1,1,0,1,1
18621,1760003145.0,2025-10-09T15:15:45+05:30,4.83995,53.33,d8,2025-10-09 15:15:45+05:30,64.58639097170297,-0.014871974109794336,1,High charge: 4.840A,high,0,,normal,high,0,1,1,0,1,1
18622,1760003146.0,2025-10-09T15:15:46+05:30,4.71195,53.33,d8,2025-10-09 15:15:46+05:30,66.41096381508267,-0.0148703883687584,1,High charge: 4.712A,high,0,,normal,high,0,1,1,0,1,1
18623,1760003147.0,2025-10-09T15:15:47+05:30,4.70995,53.33,d8,2025-10-09 15:15:47+05:30,66.36445796041694,-0.014870428787118473,1,High charge: 4.710A,high,0,,normal,high,0,1,1,0,1,1
18624,1760003148.0,2025-10-09T15:15:48+05:30,4.68795,53.33,d8,2025-10-09 15:15:48+05:30,66.1718096035844,-0.014870596218309856,1,High charge: 4.688A,high,0,,normal,high,0,1,1,0,1,1
18625,1760003149.0,2025-10-09T15:15:49+05:30,4.68595,53.33,d8,2025-10-09 15:15:49+05:30,66.04323834993426,-0.014870707959923074,1,High charge: 4.686A,high,0,,normal,high,0,1,1,0,1,1
18626,1760003150.0,2025-10-09T15:15:50+05:30,4.74795,53.33,d8,2025-10-09 15:15:50+05:30,64.88704977408067,-0.0148717128064419,1,High charge: 4.748A,high,0,,normal,high,0,1,1,0,1,1
18627,1760003151.0,2025-10-09T15:15:51+05:30,4.79795,53.33,d8,2025-10-09 15:15:51+05:30,65.24093065929583,-0.014871405247637899,1,High charge: 4.798A,high,0,,normal,high,0,1,1,0,1,1
18628,1760003152.0,2025-10-09T15:15:52+05:30,4.58895,56.11,d8,2025-10-09 15:15:52+05:30,66.23722038209787,-0.014870539369630965,1,High charge: 4.589A,high,0,,normal,high,0,1,1,0,1,1
18629,1760003153.0,2025-10-09T15:15:53+05:30,4.66595,53.33,d8,2025-10-09 15:15:53+05:30,64.46525604956346,-0.014872079388472369,1,High charge: 4.666A,high,0,,normal,high,0,1,1,0,1,1
18630,1760003154.0,2025-10-09T15:15:54+05:30,4.58695,53.33,d8,2025-10-09 15:15:54+05:30,65.18586868831036,-0.014871453102141066,1,High charge: 4.587A,high,0,,normal,high,0,1,1,0,1,1
18631,1760003155.0,2025-10-09T15:15:55+05:30,4.57495,56.11,d8,2025-10-09 15:15:55+05:30,64.16006922787956,-0.014872344627138243,1,High charge: 4.575A,high,0,,normal,high,0,1,1,0,1,1
18632,1760003156.0,2025-10-09T15:15:56+05:30,4.63195,56.11,d8,2025-10-09 15:15:56+05:30,62.33764730316007,-0.01487392849880514,1,High charge: 4.632A,high,0,,normal,high,0,1,1,0,1,1
18633,1760003157.0,2025-10-09T15:15:57+05:30,4.75395,53.33,d8,2025-10-09 15:15:57+05:30,63.13085062439141,-0.014873239123721608,1,High charge: 4.754A,high,0,,normal,high,0,1,1,0,1,1
18634,1760003158.0,2025-10-09T15:15:58+05:30,4.62095,55.56,d8,2025-10-09 15:15:58+05:30,64.20222207585927,-0.014872307991987686,1,High charge: 4.621A,high,0,,normal,high,0,1,1,0,1,1
18635,1760003159.0,2025-10-09T15:15:59+05:30,4.57995,53.33,d8,2025-10-09 15:15:59+05:30,64.33532065466694,-0.014872192315664317,1,High charge: 4.580A,high,0,,normal,high,0,1,1,0,1,1
18636,1760003160.0,2025-10-09T15:16:00+05:30,4.68095,53.33,d8,2025-10-09 15:16:00+05:30,63.206683627749975,-0.014873173217059813,1,High charge: 4.681A,high,0,,normal,high,0,1,1,0,1,1
18637,1760003161.0,2025-10-09T15:16:01+05:30,4.63595,55.56,d8,2025-10-09 15:16:01+05:30,63.802294944430294,-0.014872655569704843,1,High charge: 4.636A,high,0,,normal,high,0,1,1,0,1,1
18638,1760003162.0,2025-10-09T15:16:02+05:30,4.67695,53.33,d8,2025-10-09 15:16:02+05:30,63.28736405700781,-0.01487310309748748,1,High charge: 4.677A,high,0,,normal,high,0,1,1,0,1,1
18639,1760003163.0,2025-10-09T15:16:03+05:30,4.77295,55.56,d8,2025-10-09 15:16:03+05:30,62.938959519137086,-0.01487340589678366,1,High charge: 4.773A,high,0,,normal,high,0,1,1,0,1,1
18640,1760003164.0,2025-10-09T15:16:04+05:30,4.68095,55.56,d8,2025-10-09 15:16:04+05:30,64.83267362697836,-0.014871760064893734,1,High charge: 4.681A,high,0,,normal,high,0,1,1,0,1,1
18641,1760003165.0,2025-10-09T15:16:05+05:30,4.69495,53.33,d8,2025-10-09 15:16:05+05:30,64.92669643420984,-0.014871678349425764,1,High charge: 4.695A,high,0,,normal,high,0,1,1,0,1,1
18642,1760003166.0,2025-10-09T15:16:06+05:30,4.72695,53.33,d8,2025-10-09 15:16:06+05:30,65.16713690032749,-0.014871469381987053,1,High charge: 4.727A,high,0,,normal,high,0,1,1,0,1,1
18643,1760003167.0,2025-10-09T15:16:07+05:30,4.73895,53.33,d8,2025-10-09 15:16:07+05:30,65.44356522745659,-0.014871229137404102,1,High charge: 4.739A,high,0,,normal,high,0,1,1,0,1,1
18644,1760003168.0,2025-10-09T15:16:08+05:30,4.55995,53.33,d8,2025-10-09 15:16:08+05:30,65.45642407881711,-0.01487121796174271,1,High charge: 4.560A,high,0,,normal,high,0,1,1,0,1,1
18645,1760003169.0,2025-10-09T15:16:09+05:30,4.62295,53.33,d8,2025-10-09 15:16:09+05:30,63.51999051126149,-0.014872900921226943,1,High charge: 4.623A,high,0,,normal,high,0,1,1,0,1,1
18646,1760003170.0,2025-10-09T15:16:10+05:30,4.68295,53.33,d8,2025-10-09 15:16:10+05:30,63.294558434063944,-0.014873096844835542,1,High charge: 4.683A,high,0,,normal,high,0,1,1,0,1,1
18647,1760003171.0,2025-10-09T15:16:11+05:30,4.52395,53.33,d8,2025-10-09 15:16:11+05:30,64.44983770821148,-0.01487209278859321,1,High charge: 4.524A,high,0,,normal,high,0,1,1,0,1,1
18648,1760003172.0,2025-10-09T15:16:12+05:30,4.59895,56.11,d8,2025-10-09 15:16:12+05:30,62.08483862012121,-0.014874148215493564,1,High charge: 4.599A,high,0,,normal,high,0,1,1,0,1,1
18649,1760003173.0,2025-10-09T15:16:13+05:30,4.68095,53.33,d8,2025-10-09 15:16:13+05:30,62.48127693565301,-0.014873803669915437,1,High charge: 4.681A,high,0,,normal,high,0,1,1,0,1,1
18650,1760003174.0,2025-10-09T15:16:14+05:30,4.68195,53.33,d8,2025-10-09 15:16:14+05:30,62.80962994321735,-0.01487351829745675,1,High charge: 4.682A,high,0,,normal,high,0,1,1,0,1,1
18651,1760003175.0,2025-10-09T15:16:15+05:30,4.64195,53.33,d8,2025-10-09 15:16:15+05:30,62.98883971812411,-0.01487336254577211,1,High charge: 4.642A,high,0,,normal,high,0,1,1,0,1,1
18652,1760003176.0,2025-10-09T15:16:16+05:30,4.56895,53.33,d8,2025-10-09 15:16:16+05:30,64.00774399296877,-0.014872477013398777,1,High charge: 4.569A,high,0,,normal,high,0,1,1,0,1,1
18653,1760003177.0,2025-10-09T15:16:17+05:30,4.78295,53.33,d8,2025-10-09 15:16:17+05:30,62.6976671217301,-0.014873615604638088,1,High charge: 4.783A,high,0,,normal,high,0,1,1,0,1,1
18654,1760003178.0,2025-10-09T15:16:18+05:30,4.76995,53.33,d8,2025-10-09 15:16:18+05:30,64.16062453499016,-0.01487234414451938,1,High charge: 4.770A,high,0,,normal,high,0,1,1,0,1,1
18655,1760003179.0,2025-10-09T15:16:19+05:30,4.61495,53.33,d8,2025-10-09 15:16:19+05:30,65.32699538391273,-0.01487133044856037,1,High charge: 4.615A,high,0,,normal,high,0,1,1,0,1,1
18656,1760003180.0,2025-10-09T15:16:20+05:30,4.57795,56.11,d8,2025-10-09 15:16:20+05:30,64.55460495422093,-0.014872001735105365,1,High charge: 4.578A,high,0,,normal,high,0,1,1,0,1,1
18657,1760003181.0,2025-10-09T15:16:21+05:30,4.57395,53.33,d8,2025-10-09 15:16:21+05:30,64.87006504908189,-0.014871727567910869,1,High charge: 4.574A,high,0,,normal,high,0,1,1,0,1,1
18658,1760003182.0,2025-10-09T15:16:22+05:30,4.62795,56.11,d8,2025-10-09 15:16:22+05:30,63.31876162599702,-0.014873075809778057,1,High charge: 4.628A,high,0,,normal,high,0,1,1,0,1,1
18659,1760003183.0,2025-10-09T15:16:23+05:30,4.65695,55.56,d8,2025-10-09 15:16:23+05:30,62.362387914390204,-0.014873906996675136,1,High charge: 4.657A,high,0,,normal,high,0,1,1,0,1,1
18660,1760003184.0,2025-10-09T15:16:24+05:30,4.71595,55.56,d8,2025-10-09 15:16:24+05:30,62.45490127359371,-0.014873826593072398,1,High charge: 4.716A,high,0,,normal,high,0,1,1,0,1,1
18661,1760003185.0,2025-10-09T15:16:25+05:30,4.60395,53.33,d8,2025-10-09 15:16:25+05:30,64.533659722012,-0.014872019938661524,1,High charge: 4.604A,high,0,,normal,high,0,1,1,0,1,1
18662,1760003186.0,2025-10-09T15:16:26+05:30,4.68095,55.56,d8,2025-10-09 15:16:26+05:30,63.22541527942238,-0.014873156937332295,1,High charge: 4.681A,high,0,,normal,high,0,1,1,0,1,1
18663,1760003187.0,2025-10-09T15:16:27+05:30,4.70995,55.56,d8,2025-10-09 15:16:27+05:30,63.37490746713085,-0.014873027013280504,1,High charge: 4.710A,high,0,,normal,high,0,1,1,0,1,1
18664,1760003188.0,2025-10-09T15:16:28+05:30,4.65195,55.0,d8,2025-10-09 15:16:28+05:30,63.953602037600284,-0.014872524068313964,1,High charge: 4.652A,high,0,,normal,high,0,1,1,0,1,1
18665,1760003189.0,2025-10-09T15:16:29+05:30,4.69095,53.33,d8,2025-10-09 15:16:29+05:30,63.81130092089598,-0.014872647742587114,1,High charge: 4.691A,high,0,,normal,high,0,1,1,0,1,1
18666,1760003190.0,2025-10-09T15:16:30+05:30,4.66595,53.33,d8,2025-10-09 15:16:30+05:30,64.76860171586182,-0.01487181574995946,1,High charge: 4.666A,high,0,,normal,high,0,1,1,0,1,1
18667,1760003191.0,2025-10-09T15:16:31+05:30,4.63695,53.33,d8,2025-10-09 15:16:31+05:30,64.57647558293723,-0.01487198272728468,1,High charge: 4.637A,high,0,,normal,high,0,1,1,0,1,1
18668,1760003192.0,2025-10-09T15:16:32+05:30,4.59095,53.33,d8,2025-10-09 15:16:32+05:30,64.02692700806729,-0.014872460341390123,1,High charge: 4.591A,high,0,,normal,high,0,1,1,0,1,1
18669,1760003193.0,2025-10-09T15:16:33+05:30,4.70395,53.33,d8,2025-10-09 15:16:33+05:30,62.937802624135095,-0.014873406902244138,1,High charge: 4.704A,high,0,,normal,high,0,1,1,0,1,1
18670,1760003194.0,2025-10-09T15:16:34+05:30,4.61595,53.33,d8,2025-10-09 15:16:34+05:30,64.16352573109297,-0.014872341623082251,1,High charge: 4.616A,high,0,,normal,high,0,1,1,0,1,1
18671,1760003195.0,2025-10-09T15:16:35+05:30,4.53795,53.33,d8,2025-10-09 15:16:35+05:30,63.60774137371117,-0.014872824656722607,1,High charge: 4.538A,high,0,,normal,high,0,1,1,0,1,1
18672,1760003196.0,2025-10-09T15:16:36+05:30,4.61795,53.33,d8,2025-10-09 15:16:36+05:30,62.32422925092727,-0.014873940160469471,1,High charge: 4.618A,high,0,,normal,high,0,1,1,0,1,1
18673,1760003197.0,2025-10-09T15:16:37+05:30,4.59595,53.33,d8,2025-10-09 15:16:37+05:30,63.00530991365346,-0.014873348231482045,1,High charge: 4.596A,high,0,,normal,high,0,1,1,0,1,1
18674,1760003198.0,2025-10-09T15:16:38+05:30,4.66495,53.33,d8,2025-10-09 15:16:38+05:30,62.043000490248026,-0.014874184577121792,1,High charge: 4.665A,high,0,,normal,high,0,1,1,0,1,1
18675,1760003199.0,2025-10-09T15:16:39+05:30,4.68895,53.33,d8,2025-10-09 15:16:39+05:30,62.525368643089976,-0.014873765349697046,1,High charge: 4.689A,high,0,,normal,high,0,1,1,0,1,1
18676,1760003200.0,2025-10-09T15:16:40+05:30,4.67895,53.33,d8,2025-10-09 15:16:40+05:30,63.7072306813071,-0.014872738190304857,1,High charge: 4.679A,high,0,,normal,high,0,1,1,0,1,1
18677,1760003201.0,2025-10-09T15:16:41+05:30,4.58495,53.33,d8,2025-10-09 15:16:41+05:30,64.30878316813687,-0.01487221537946335,1,High charge: 4.585A,high,0,,normal,high,0,1,1,0,1,1
18678,1760003202.0,2025-10-09T15:16:42+05:30,4.76595,53.33,d8,2025-10-09 15:16:42+05:30,62.9577260648232,-0.014873389586729666,1,High charge: 4.766A,high,0,,normal,high,0,1,1,0,1,1
18679,1760003203.0,2025-10-09T15:16:43+05:30,4.68095,53.33,d8,2025-10-09 15:16:43+05:30,64.62454984529828,-0.014871940945817374,1,High charge: 4.681A,high,0,,normal,high,0,1,1,0,1,1
18680,1760003204.0,2025-10-09T15:16:44+05:30,4.53595,53.33,d8,2025-10-09 15:16:44+05:30,64.78656980603535,-0.01487180013384524,1,High charge: 4.536A,high,0,,normal,high,0,1,1,0,1,1
18681,1760003205.0,2025-10-09T15:16:45+05:30,4.68695,53.33,d8,2025-10-09 15:16:45+05:30,62.47341993452372,-0.014873810498455695,1,High charge: 4.687A,high,0,,normal,high,0,1,1,0,1,1
18682,1760003206.0,2025-10-09T15:16:46+05:30,4.70995,55.56,d8,2025-10-09 15:16:46+05:30,63.10612495157089,-0.014873260612868602,1,High charge: 4.710A,high,0,,normal,high,0,1,1,0,1,1
18683,1760003207.0,2025-10-09T15:16:47+05:30,4.64495,56.11,d8,2025-10-09 15:16:47+05:30,63.19508697849026,-0.014873183295738054,1,High charge: 4.645A,high,0,,normal,high,0,1,1,0,1,1
18684,1760003208.0,2025-10-09T15:16:48+05:30,4.57095,53.33,d8,2025-10-09 15:16:48+05:30,64.0449468202173,-0.014872444680324198,1,High charge: 4.571A,high,0,,normal,high,0,1,1,0,1,1
18685,1760003209.0,2025-10-09T15:16:49+05:30,4.72695,55.56,d8,2025-10-09 15:16:49+05:30,62.516750697182154,-0.014873772839576404,1,High charge: 4.727A,high,0,,normal,high,0,1,1,0,1,1
18686,1760003210.0,2025-10-09T15:16:50+05:30,4.71395,53.33,d8,2025-10-09 15:16:50+05:30,64.09615653291415,-0.0148724001738288,1,High charge: 4.714A,high,0,,normal,high,0,1,1,0,1,1
18687,1760003211.0,2025-10-09T15:16:51+05:30,4.60695,55.0,d8,2025-10-09 15:16:51+05:30,64.09248749546438,-0.014872403362598853,1,High charge: 4.607A,high,0,,normal,high,0,1,1,0,1,1
18688,1760003212.0,2025-10-09T15:16:52+05:30,4.59995,53.33,d8,2025-10-09 15:16:52+05:30,63.958002545394486,-0.014872520243821116,1,High charge: 4.600A,high,0,,normal,high,0,1,1,0,1,1
18689,1760003213.0,2025-10-09T15:16:53+05:30,4.67695,53.33,d8,2025-10-09 15:16:53+05:30,63.590520795962114,-0.01487283962317182,1,High charge: 4.677A,high,0,,normal,high,0,1,1,0,1,1
18690,1760003214.0,2025-10-09T15:16:54+05:30,4.63395,53.33,d8,2025-10-09 15:16:54+05:30,64.08517414731888,-0.014872409718648876,1,High charge: 4.634A,high,0,,normal,high,0,1,1,0,1,1
18691,1760003215.0,2025-10-09T15:16:55+05:30,4.78095,53.33,d8,2025-10-09 15:16:55+05:30,63.11533896076366,-0.014873252604949084,1,High charge: 4.781A,high,0,,normal,high,0,1,1,0,1,1
18692,1760003216.0,2025-10-09T15:16:56+05:30,4.65395,53.33,d8,2025-10-09 15:16:56+05:30,65.05899846585837,-0.014871563365383617,1,High charge: 4.654A,high,0,,normal,high,0,1,1,0,1,1
18693,1760003217.0,2025-10-09T15:16:57+05:30,4.64095,53.33,d8,2025-10-09 15:16:57+05:30,64.94921755522923,-0.014871658776260512,1,High charge: 4.641A,high,0,,normal,high,0,1,1,0,1,1
18694,1760003218.0,2025-10-09T15:16:58+05:30,4.76095,53.33,d8,2025-10-09 15:16:58+05:30,64.03389366073378,-0.01487245428665405,1,High charge: 4.761A,high,0,,normal,high,0,1,1,0,1,1
18695,1760003219.0,2025-10-09T15:16:59+05:30,4.57895,53.33,d8,2025-10-09 15:16:59+05:30,65.79165432616813,-0.014870926612256918,1,High charge: 4.579A,high,0,,normal,high,0,1,1,0,1,1
18696,1760003220.0,2025-10-09T15:17:00+05:30,4.66395,53.33,d8,2025-10-09 15:17:00+05:30,63.384193367053165,-0.014873018942880567,1,High charge: 4.664A,high,0,,normal,high,0,1,1,0,1,1
18697,1760003221.0,2025-10-09T15:17:01+05:30,4.62095,53.33,d8,2025-10-09 15:17:01+05:30,64.20282817476077,-0.014872307465225542,1,High charge: 4.621A,high,0,,normal,high,0,1,1,0,1,1
18698,1760003222.0,2025-10-09T15:17:02+05:30,4.67295,53.33,d8,2025-10-09 15:17:02+05:30,63.53070070864614,-0.01487289161296635,1,High charge: 4.673A,high,0,,normal,high,0,1,1,0,1,1
18699,1760003223.0,2025-10-09T15:17:03+05:30,4.64295,53.33,d8,2025-10-09 15:17:03+05:30,63.56905418537222,-0.014872858279859296,1,High charge: 4.643A,high,0,,normal,high,0,1,1,0,1,1
18700,1760003224.0,2025-10-09T15:17:04+05:30,4.69995,56.11,d8,2025-10-09 15:17:04+05:30,63.592075171586764,-0.014872838272259896,1,High charge: 4.700A,high,0,,normal,high,0,1,1,0,1,1
18701,1760008539.0,2025-10-09T16:45:39+05:30,0.0,58.89,d8,2025-10-09 16:45:39+05:30,424.3924589329331,-0.014559265713955246,1,Rapid current change: 4.700A/sample,medium,0,,normal,medium,0,1,1,0,1,1
20406,1759579439.0,2025-10-04T17:33:59+05:30,1.3768,53.33,device2,2025-10-04 17:33:59+05:30,16.46724782834903,-0.014913794583103117,1,High charge: 1.377A; Rapid current change: 0.843A/sample,high,0,,normal,high,0,0,1,0,1,1
20407,1759579466.0,2025-10-04T17:34:26+05:30,2.0028,53.33,device2,2025-10-04 17:34:26+05:30,22.88960143741123,-0.01490821289876416,1,High charge: 2.003A; Rapid current change: 0.626A/sample,high,0,,normal,high,0,0,1,0,1,1
