"ts","current","datetime","temperature"
"1760008864","'-4.287949","2025-10-09T16:51:04+05:30","61.11"
"1760357133","'-0.04105","2025-10-13T17:35:33+05:30","53.33"
"1760003152","4.58895","2025-10-09T15:15:52+05:30","56.11"
"1760357018","0.07895","2025-10-13T17:33:38+05:30","53.33"
"1760002960","4.52395","2025-10-09T15:12:40+05:30","55"
"1760009074","'-4.260949","2025-10-09T16:54:34+05:30","53.33"
"1760002919","4.48795","2025-10-09T15:11:59+05:30","53.33"
"1760357350","'-0.04805","2025-10-13T17:39:10+05:30","57.78"
"1760002976","4.60195","2025-10-09T15:12:56+05:30","53.33"
"1760357004","0.14495","2025-10-13T17:33:24+05:30","53.33"
"1760002239","0.1646","2025-10-09T15:00:39+05:30","50.56"
"1760009015","'-4.171949","2025-10-09T16:53:35+05:30","53.33"
"1760002441","'-0.0904","2025-10-09T15:04:01+05:30","53.33"
"1760002325","0.0766","2025-10-09T15:02:05+05:30","53.33"
"1760008737","'-4.236949","2025-10-09T16:48:57+05:30","60.56"
"1760002509","'-0.0284","2025-10-09T15:05:09+05:30","53.33"
"1760002890","0.07995","2025-10-09T15:11:30+05:30","53.33"
"1760002597","0.0116","2025-10-09T15:06:37+05:30","53.33"
"1760002915","4.50695","2025-10-09T15:11:55+05:30","53.33"
"1760008691","'-4.255949","2025-10-09T16:48:11+05:30","60"
"1760002545","0.0556","2025-10-09T15:05:45+05:30","53.33"
"1760009284","'-4.148949","2025-10-09T16:58:04+05:30","53.33"
"1760002326","'-0.0374","2025-10-09T15:02:06+05:30","53.33"
"1760008722","'-4.202949","2025-10-09T16:48:42+05:30","53.33"
"1760002921","4.58995","2025-10-09T15:12:01+05:30","53.89"
"1760003212","4.59995","2025-10-09T15:16:52+05:30","53.33"
"1760356885","'-0.03305","2025-10-13T17:31:25+05:30","53.33"
"1760009530","'-4.192949","2025-10-09T17:02:10+05:30","63.33"
"1760009091","'-4.135949","2025-10-09T16:54:51+05:30","53.33"
"1760356813","'-0.04205","2025-10-13T17:30:13+05:30","53.33"
"1760002229","0.0996","2025-10-09T15:00:29+05:30","53.33"
"1760356820","'-0.01805","2025-10-13T17:30:20+05:30","55.56"
"1760008567","'-4.315949","2025-10-09T16:46:07+05:30","53.33"
"1760002248","0.1546","2025-10-09T15:00:48+05:30","53.33"
"1760009093","'-4.121949","2025-10-09T16:54:53+05:30","61.67"
"1760008725","'-4.311949","2025-10-09T16:48:45+05:30","53.33"
"1760003105","4.62995","2025-10-09T15:15:05+05:30","55.56"
"1760002193","'-0.0164","2025-10-09T14:59:53+05:30","50"
"1760357009","'-0.03605","2025-10-13T17:33:29+05:30","57.78"
"1760002516","'-0.0474","2025-10-09T15:05:16+05:30","53.33"
